Recipe ID,Recipe Name,All Ingredients,All Ingredients,Instructions,Key Ingredients,Servings,Practical Serving,Carbs,Protein,Fat,Fiber,Energy,Maximum Quantity,Cal/serving,Calculation,Easy to order?,Easy to carry?,Easy to cook?,Time to cook?,Flavour,Category,Macro Category,Base,Theme,Can be given in,Heavy Light,Diet Pref,Allergen,Can't be given in,"Country
Availability","Dish
Nationality",Tier,Cuisine,"Seasonality
(Availability)",Temperature,Commonality,Excite Level,,,Quantity per serving (in gms),Is Measured in?,Weight of measured amount,Carbs/100gm,Protein/100gm,Fat/100gm,Fiber/100gm,Energy/100gm
d5597110-250c-407b-a3bd-37297be130c7,Lauki Chilla,"{""1/2 cup oats flour"",""1/2 cup grated bottle gourd (lauki)"",""1/4 cup water (or as required)"",""1 teaspoon olive oil"",""Salt (as per taste)"",""1/2 green chili (finely chopped)"",""1 or 2 pinches red chili powder"",""1 tablespoon green coriander leaves (finely chopped)"",""1/4 teaspoon grated ginger"",""A pinch of roasted cumin powder (jeera)"",""1/2 medium-sized onion (chopped)"",""1/2 medium-sized tomato (chopped)"",""1/4 teaspoon carom seeds (ajwain)"",""1 teaspoon Kitchen King masala""}","1/2 cup oats flour
1/2 cup grated bottle gourd (lauki)
1/4 cup water (or as required)
1 teaspoon olive oil
Salt (as per taste)
1/2 green chili (finely chopped)
1 or 2 pinches red chili powder
1 tablespoon green coriander leaves (finely chopped)
1/4 teaspoon grated ginger
A pinch of roasted cumin powder (jeera)
1/2 medium-sized onion (chopped)
1/2 medium-sized tomato (chopped)
1/4 teaspoon carom seeds (ajwain)
1 teaspoon Kitchen King masala",,"Oats Flour - 45'g
Bottle Gourd - 60'g
Olive Oil - 1'tsp",2,1-2 Chila,31.61,6.98,9.09,5.32,236.3,2.00,118.2,"oats flour → direct: 45g | oats flour → Carbs: 29.57, Protein: 6.62, Fat: 4.1, Fiber: 4.05, Energy: 181.58 | bottle gourd → direct: 60g | bottle gourd → Carbs: 2.04, Protein: 0.36, Fat: 0, Fiber: 1.27, Energy: 9.72 | olive oil → 1'tsp = 5g | olive oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45",,0,Medium,Medium,,Chila,Chila/pancake,Oats,,,,Vegan,"Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,0,,"Oats Flour
Bottle Gourd
Olive Oil","45'g
60'g
1'tsp",,Numbers,90gm,17.56,3.88,5.05,2.96,131.28
d55fac27-e56b-40e7-a723-9bb6753f923c,Gobhi Paratha,"{""Whole Wheat Flour - 1 cup"",""Cauliflower - 1/2 cup"",""Hot Water - 1/4 cup"",""Salt - as per taste"",""Green Chilli - 1"",""Cumin Powder - a pinch"",""Coriander Leaves - 2 tbsp"",""Desi Ghee - 2 tsp"",""(Optional) Ajwain - 1/4 tsp"",""(Optional) Red Chilli Powder - 1/4 tsp""}","Whole Wheat Flour - 1 cup
Cauliflower - 1/2 cup
Hot Water - 1/4 cup
Salt - as per taste
Green Chilli - 1
Cumin Powder - a pinch
Coriander Leaves - 2 tbsp
Desi Ghee - 2 tsp
(Optional) Ajwain - 1/4 tsp
(Optional) Red Chilli Powder - 1/4 tsp",,"Whole Wheat Flour - 120'g
Cauliflower - 50'g
Ghee - 2'tsp",3,1 paratha,88.9,16.79,13.15,15.48,540.89,2.00,180.3,"whole wheat flour → direct: 120g | whole wheat flour → Carbs: 86.4, Protein: 15.84, Fat: 3, Fiber: 13.63, Energy: 435.84 | cauliflower → direct: 50g | cauliflower → Carbs: 2.5, Protein: 0.95, Fat: 0.15, Fiber: 1.85, Energy: 15.05 | ghee → 2'tsp = 10g | ghee → Carbs: 0, Protein: 0, Fat: 10, Fiber: 0, Energy: 90",,1,Hard,High,,Paratha,Breads,Wheat,,,,Vegan,"Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,0,,"Whole Wheat Flour
Cauliflower
Ghee","120'g
50'g
2'tsp",,Numbers,75gm,39.51,7.46,5.84,6.88,240.40
d57f520d-6d39-484b-aa12-c6d6d561da4d,Thotakura Pappu (Amaranth Dal),"{""Tur Dal - 1 cup"",""Amaranth Leaves (Chaulai Saag) - 1/2  cup"",""Water - as required"",""Tamarind juice - 2  tsp"",""Garlic clove - 3"",""Green Chilli - 2"",""Red Chilli - 1/2"",""Coriander Powder - 1/4  tsp"",""Turmeric Powder - 1/4  tsp"",""Cumin Seeds - 1/2 tsp"",""Mustard Seeds - 1/2 - tsp"",""Salt - as per taste"",""Oil- 1 tbsp""}","Tur Dal - 1 cup
Amaranth Leaves (Chaulai Saag) - 1/2  cup
Water - as required
Tamarind juice - 2  tsp
Garlic clove - 3
Green Chilli - 2
Red Chilli - 1/2
Coriander Powder - 1/4  tsp
Turmeric Powder - 1/4  tsp
Cumin Seeds - 1/2 tsp
Mustard Seeds - 1/2 - tsp
Salt - as per taste
Oil- 1 tbsp",,"Dhuli Arhar Dal (Toor Dal) - 200'g
Amaranth Leaves (Chaulai Saag) - 20'g
Tamarind Juice - 2'tsp
Oil - 1'tbsp",3,1 Cup,112.01,44.09,18.28,19.21,788.34,2.00,262.8,"dhuli arhar dal (toor dal) → direct: 200g | dhuli arhar dal (toor dal) → Carbs: 110.46, Protein: 43.4, Fat: 3.12, Fiber: 18.12, Energy: 643.6 | amaranth leaves (chaulai saag) → direct: 20g | amaranth leaves (chaulai saag) → Carbs: 0.46, Protein: 0.66, Fat: 0.13, Fiber: 0.88, Energy: 5.62 | tamarind juice → 2'tsp = 10g | tamarind juice → Carbs: 1.09, Protein: 0.03, Fat: 0.03, Fiber: 0.21, Energy: 4.12 | oil → 1'tbsp = 15g | oil → Carbs: 0, Protein: 0, Fat: 15, Fiber: 0, Energy: 135",,,,,,Dal,,,,,,,,,,,,,,,,,"Dhuli Arhar Dal (Toor Dal)
Amaranth Leaves (Chaulai Saag)
Tamarind Juice
Oil","200'g
20'g
2'tsp
1'tbsp",,Katori,200ml,18.67,7.35,3.05,3.20,131.39
d590a293-0711-4bf8-a87a-31ae59dc60d8,Ghiya Veg Sabzi,"{""2 cups ghiya (bottle gourd), peeled and chopped"",""2 tsp oil"",""1 tsp cumin seeds"",""1 cup onion, finely chopped"",""1 tomato, chopped"",""1 tsp ginger garlic paste"",""1/4 cup coriander leaves, chopped"",""1 tsp turmeric powder"",""1 green chili, finely chopped"",""Salt to taste"",""A pinch of asafoetida (hing)""}","2 cups ghiya (bottle gourd)
 peeled and chopped
2 tsp oil
1 tsp cumin seeds
1 cup onion
 finely chopped
1 tomato
 chopped
1 tsp ginger garlic paste
1/4 cup coriander leaves
 chopped
1 tsp turmeric powder
1 green chili
 finely chopped
Salt to taste
A pinch of asafoetida (hing)",,"Bottle gourd - 240'g
Oil - 2'tsp
Onion - 120'g
Tomato - 1",2,1 Cup,20.76,3.87,10.37,10.18,192.15,2.00,96.1,"bottle gourd → direct: 240g | bottle gourd → Carbs: 8.16, Protein: 1.44, Fat: 0, Fiber: 5.06, Energy: 38.88 | oil → 2'tsp = 10g | oil → Carbs: 0, Protein: 0, Fat: 10, Fiber: 0, Energy: 90 | onion → direct: 120g | onion → Carbs: 7.8, Protein: 1.32, Fat: 0.12, Fiber: 2.94, Energy: 37.56 | tomato → 1 × 123g = 123g | tomato → Carbs: 4.8, Protein: 1.11, Fat: 0.25, Fiber: 2.18, Energy: 25.71",,0,Hard,High,,Sabzi,Sabzi,Bottle Gourd,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,0,,"Bottle gourd
Oil
Onion
Tomato","240'g
2'tsp
120'g
1",,Katori,150gm,6.92,1.29,3.46,3.39,64.05
d5b957ea-ee77-4f12-af7b-6eeff35999c9,Tomato Rice,"{""1 cup brown rice"",""3 tomatoes, chopped"",""1 onion, finely chopped"",""1 green chili, chopped"",""1 tsp ginger-garlic paste"",""1/4 tsp turmeric powder"",""1/2 tsp red chili powder"",""1 tsp cumin seeds"",""1 tsp mustard seeds"",""1/4 tsp asafoetida (hing)"",""1 sprig curry leaves"",""2 cups water"",""1 tsp garam masala"",""2 tsp oil"",""Salt, to taste"",""Coriander leaves for garnish""}","1 cup brown rice
3 tomatoes
 chopped
1 onion
 finely chopped
1 green chili
 chopped
1 tsp ginger-garlic paste
1/4 tsp turmeric powder
1/2 tsp red chili powder
1 tsp cumin seeds
1 tsp mustard seeds
1/4 tsp asafoetida (hing)
1 sprig curry leaves
2 cups water
1 tsp garam masala
2 tsp oil
Salt
 to taste
Coriander leaves for garnish",,"Brown Rice - 190'g
Tomato - 3
Onion - 1
Oil - 2'tsp",3,1 Cup,169.11,19.22,16.97,18.6,905.67,2.00,301.9,"brown rice → direct: 190g | brown rice → Carbs: 144.97, Protein: 14.25, Fat: 6.08, Fiber: 8.4, Energy: 691.6 | tomato → 3 × 123g = 369g | tomato → Carbs: 14.39, Protein: 3.32, Fat: 0.74, Fiber: 6.53, Energy: 77.12 | onion → 1 × 150g = 150g | onion → Carbs: 9.75, Protein: 1.65, Fat: 0.15, Fiber: 3.68, Energy: 46.95 | oil → 2'tsp = 10g | oil → Carbs: 0, Protein: 0, Fat: 10, Fiber: 0, Energy: 90",,1,Medium,High,,Pulao,Rice,Tomato,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,0,,"Brown Rice
Tomato
Onion
Oil","190'g
3
1
2'tsp",,Katori,200gm,28.19,3.20,2.83,3.10,150.95
d5eea01e-ab00-4a07-a0f6-13116e067c56,Chicken Kathi Roll,"{""For Marinade:"",""200 g chicken breast, cubed"",""1 tsp lemon juice"",""1 tsp ginger garlic paste"",""1/2 tsp turmeric powder"",""1 tsp red chili powder"",""1/2 tsp garam masala"",""Salt to taste"",""For Filling:"",""1 onion, sliced"",""2 tomatoes, chopped"",""1 tsp turmeric powder"",""1 tsp ginger paste"",""Salt to taste"",""1 tbsp coriander chutney"",""2 tsp oil"",""1 tsp kitchen king masala"",""1/2 cup mixed vegetables (carrot, cauliflower, peas)"",""1 tsp coriander leaves, chopped"",""For Assembly:"",""2 rotis"",""Coriander chutney""}","For Marinade:
200 g chicken breast
 cubed
1 tsp lemon juice
1 tsp ginger garlic paste
1/2 tsp turmeric powder
1 tsp red chili powder
1/2 tsp garam masala
Salt to taste
For Filling:
1 onion
 sliced
2 tomatoes
 chopped
1 tsp turmeric powder
1 tsp ginger paste
Salt to taste
1 tbsp coriander chutney
2 tsp oil
1 tsp kitchen king masala
1/2 cup mixed vegetables (carrot
 cauliflower
 peas)
1 tsp coriander leaves
 chopped
For Assembly:
2 rotis
Coriander chutney",,"Chicken Breast - 200'g
Tomato - 2
Oil - 2'tsp
Carrot - 20'g
Cauliflower - 16'g
Peas - 24'g
Roti - 2",2,1 roll,45.67,53.13,35.08,14.15,711.4,1.00,355.7,"chicken breast → direct: 200g | chicken breast → Carbs: 0, Protein: 43.62, Fat: 18, Fiber: 0, Energy: 336.4 | tomato → 2 × 123g = 246g | tomato → Carbs: 9.59, Protein: 2.21, Fat: 0.49, Fiber: 4.35, Energy: 51.41 | oil → 2'tsp = 10g | oil → Carbs: 0, Protein: 0, Fat: 10, Fiber: 0, Energy: 90 | carrot → direct: 20g | carrot → Carbs: 1.3, Protein: 0.2, Fat: 0, Fiber: 0.9, Energy: 6 | cauliflower → direct: 16g | cauliflower → Carbs: 0.8, Protein: 0.3, Fat: 0.05, Fiber: 0.59, Energy: 4.82 | peas → direct: 24g | peas → Carbs: 1.68, Protein: 1.3, Fat: 0.1, Fiber: 1.52, Energy: 12.77 | roti → 2 × 35g = 70g | roti → Carbs: 32.29, Protein: 5.5, Fat: 6.44, Fiber: 6.79, Energy: 210",,0,Medium,Medium,,Wrap & Roll,Chinese,Onion,,,,Non-Vegetarian,"Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,1,,"Chicken Breast
Tomato
Oil
Carrot
Cauliflower
Peas
Roti","200'g
2
2'tsp
20'g
16'g
24'g
2",,Numbers,250gm,9.13,10.63,7.02,2.83,142.28
d666bff2-d450-4fc1-acdf-c96b658fb5bb,Kuttu Kadhi With Samak Chawal (Navratri Special),"{""For Samak Rice:"",""1 tbsp desi ghee"",""1 tsp jeera"",""1 bowl (250 g) samak rice"",""1 glass water"",""For Kadhi:"",""1/2 glass water"",""1 big bowl (450 g) curd"",""2 tsp kuttu atta"",""2 tsp desi ghee"",""1 tsp jeera"",""3 green chillies, finely chopped"",""10 curry leaves"",""2 big potatoes, peeled and chopped"",""Himalayan pink salt, to taste"",""1/2 tsp black pepper""}","For Samak Rice:
1 tbsp desi ghee
1 tsp jeera
1 bowl (250 g) samak rice
1 glass water
For Kadhi:
1/2 glass water
1 big bowl (450 g) curd
2 tsp kuttu atta
2 tsp desi ghee
1 tsp jeera
3 green chillies
 finely chopped
10 curry leaves
2 big potatoes
 peeled and chopped
Himalayan pink salt
 to taste
1/2 tsp black pepper",,"Ghee - 1'tbsp
Samak Rice - 250'g
Curd - 450'g
Buckwheat flour - 2'tsp
Ghee - 2'tsp
Potato - 2",4,1-1.5 Cup kadhi +1 Cup rice,273.21,47.9,70.25,21.06,1759.67,2.00,439.9,"ghee → 1'tbsp = 15g | ghee → Carbs: 0, Protein: 0, Fat: 15, Fiber: 0, Energy: 135 | samak rice → direct: 250g | samak rice → Carbs: 185.5, Protein: 23.75, Fat: 29.75, Fiber: 15.25, Energy: 948.75 | curd → direct: 450g | curd → Carbs: 21.15, Protein: 15.75, Fat: 14.85, Fiber: 0, Energy: 281.25 | buckwheat flour → 2'tsp = 10g | buckwheat flour → Carbs: 7.06, Protein: 1.26, Fat: 0.31, Fiber: 0, Energy: 36.07 | ghee → 2'tsp = 10g | ghee → Carbs: 0, Protein: 0, Fat: 10, Fiber: 0, Energy: 90 | potato → 2 × 170g = 340g | potato → Carbs: 59.5, Protein: 7.14, Fat: 0.34, Fiber: 5.81, Energy: 268.6",,,,,,Curry + Rice,,,,,,,,,,,,,,,,,"Ghee
Samak Rice
Curd
Buckwheat flour
Ghee
Potato","1'tbsp
250'g
450'g
2'tsp
2'tsp
2",,Katori,330ml,20.70,3.63,5.32,1.60,133.31
d6c6b4d7-0683-4222-aded-788ad3fddf51,Rajma Cutlet,"{""Rajma (boiled): 2 cups"",""Onion: 1 small, finely chopped"",""Ginger: 1/2 inch, grated"",""Green Chilies: 3-4, finely chopped"",""Coriander Leaves: 1/2 cup, chopped"",""Cumin Powder: 1 tsp"",""Coriander Powder: 1 tsp"",""Red Chili Powder: 1 tsp"",""Chaat Masala: 1 tsp"",""Salt: to taste"",""Lemon Juice: 1 tbsp"",""Gram Flour (Besan): 3-4 tbsp""}","Rajma (boiled): 2 cups
Onion: 1 small
 finely chopped
Ginger: 1/2 inch
 grated
Green Chilies: 3-4
 finely chopped
Coriander Leaves: 1/2 cup
 chopped
Cumin Powder: 1 tsp
Coriander Powder: 1 tsp
Red Chili Powder: 1 tsp
Chaat Masala: 1 tsp
Salt: to taste
Lemon Juice: 1 tbsp
Gram Flour (Besan): 3-4 tbsp",,"Rajma - 200'g
Besan - 4'tbsp
Onion - 1
Coriander - 8'g",4,2 Cutlet,164.73,62.46,5.81,45.79,961.44,3.00,240.4,"rajma → direct: 200g | rajma → Carbs: 120, Protein: 47.2, Fat: 1.6, Fiber: 33.12, Energy: 683.6 | besan → 4'tbsp = 60g | besan → Carbs: 34.68, Protein: 13.44, Fat: 4.02, Fiber: 9, Energy: 228.66 | onion → 1 × 150g = 150g | onion → Carbs: 9.75, Protein: 1.65, Fat: 0.15, Fiber: 3.68, Energy: 46.95 | coriander → direct: 8g | coriander → Carbs: 0.3, Protein: 0.17, Fat: 0.04, Fiber: 0, Energy: 2.23",,,,,,Cutlet,,,,,,,,,,,,,,,,,"Rajma
Besan
Onion
Coriander","200'g
4'tbsp
1
8'g",,Numbers,75gm,54.91,20.82,1.94,15.26,320.48
d6ccb364-d135-4f4d-ac9a-61b3696adcb8,Pear,"{""Pear - 1""}",Pear - 1,,Pear - 1,1,1,27.06,0.71,0.18,7.97,113.21,2.00,113.2,"pear → 1 × 178g = 178g | pear → Carbs: 27.06, Protein: 0.71, Fat: 0.18, Fiber: 7.97, Energy: 113.21",,1,Easy,Low,,Fruit,Fruit,Pear,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,,Winter,,0,,Pear,1,,bowl,200gm,13.53,0.36,0.09,3.99,56.61
d6d23db2-e676-4748-a8fb-bb8d96750a19,Uttapam,"{""Urad Dal - 1/2  cup"",""Rice - 1 cup"",""Onion - 1"",""Tomato - 1"",""Capsicum - 1"",""Green Chilli - 1"",""Oil - 2 tsp"",""Salt - as per taste"",""Water - 1 cup""}","Urad Dal - 1/2  cup
Rice - 1 cup
Onion - 1
Tomato - 1
Capsicum - 1
Green Chilli - 1
Oil - 2 tsp
Salt - as per taste
Water - 1 cup",,"Urad Dal - 100'g
Rice - 200'g
Oil - 2'tsp",4,1 Uttapam,219.6,38.2,12.8,17.55,1145.6,1.00,286.4,"urad dal → direct: 100g | urad dal → Carbs: 59.6, Protein: 24, Fat: 1.4, Fiber: 11.93, Energy: 347 | rice → direct: 200g | rice → Carbs: 160, Protein: 14.2, Fat: 1.4, Fiber: 5.62, Energy: 708.6 | oil → 2'tsp = 10g | oil → Carbs: 0, Protein: 0, Fat: 10, Fiber: 0, Energy: 90",,1,Hard,High,,Idli,south,Urad Dal,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,0,,"Urad Dal
Rice
Oil","100'g
200'g
2'tsp",,Numbers,125gm,43.92,7.64,2.56,3.51,229.12
d72877cc-77c5-47e4-bec8-eab334908162,Tomato Risotto,"{""1/4 cup risotto rice"",""2 cups tomatoes, cubed"",""2 tsp olive oil"",""1 cup onion, finely chopped"",""2 cloves garlic, minced"",""1/2 cup mushrooms, sliced"",""1/4 cup broccoli, chopped"",""1 tsp oregano"",""1/2 tsp black pepper"",""A pinch of nutmeg"",""3-4 fresh basil leaves""}","1/4 cup risotto rice
2 cups tomatoes
 cubed
2 tsp olive oil
1 cup onion
 finely chopped
2 cloves garlic
 minced
1/2 cup mushrooms
 sliced
1/4 cup broccoli
 chopped
1 tsp oregano
1/2 tsp black pepper
A pinch of nutmeg
3-4 fresh basil leaves",,"Risotto Rice - 50'g
Olive Oil - 2'tsp
Onion - 130'g
Mushroom - 135'g
Broccoli - 25'g",3,1 Cup,48.45,11.81,11.94,8.23,353.47,1.50,117.8,"risotto rice → direct: 50g | risotto rice → Carbs: 33.9, Protein: 5.5, Fat: 1.3, Fiber: 0, Energy: 174 | olive oil → 2'tsp = 10g | olive oil → Carbs: 0, Protein: 0, Fat: 10, Fiber: 0, Energy: 90 | onion → direct: 130g | onion → Carbs: 8.45, Protein: 1.43, Fat: 0.13, Fiber: 3.19, Energy: 40.69 | mushroom → direct: 135g | mushroom → Carbs: 4.46, Protein: 4.18, Fat: 0.41, Fiber: 4.2, Energy: 38.48 | broccoli → direct: 25g | broccoli → Carbs: 1.65, Protein: 0.7, Fat: 0.1, Fiber: 0.85, Energy: 10.3",,,,,,Heavy Meal,,,,,,,,,,,,,,,,,"Risotto Rice
Olive Oil
Onion
Mushroom
Broccoli","50'g
2'tsp
130'g
135'g
25'g",,medium bowl,200ml,8.08,1.97,1.99,1.37,58.91
d7ae851e-6e91-4fcd-af96-a051a70c8fe4,Avocado Roti Wrap,"{""1 avocado"",""1 roti"",""2 cloves garlic"",""Cooked veggies: cauliflower, carrot, peas, broccoli"",""1/2 cup onion"",""1/4 tomato"",""1 tsp lemon juice"",""1/2 tsp oregano"",""1/2 tsp chili flakes"",""Salt (to taste)"",""2 tsp oil""}","1 avocado
1 roti
2 cloves garlic
Cooked veggies: cauliflower
 carrot
 peas
 broccoli
1/2 cup onion
1/4 tomato
1 tsp lemon juice
1/2 tsp oregano
1/2 tsp chili flakes
Salt (to taste)
2 tsp oil",,"Avocado - 1
Roti - 1
Onion - 65'g
Tomato - 45'g
Oil - 2'tsp",1,1 Wrap,34.88,6.87,35.42,15.8,485.9,1.00,485.9,"avocado → 1 × 150g = 150g | avocado → Carbs: 12.75, Protein: 3, Fat: 22.05, Fiber: 10.02, Energy: 261.15 | roti → 1 × 35g = 35g | roti → Carbs: 16.15, Protein: 2.75, Fat: 3.22, Fiber: 3.4, Energy: 105 | onion → direct: 65g | onion → Carbs: 4.22, Protein: 0.72, Fat: 0.07, Fiber: 1.59, Energy: 20.35 | tomato → direct: 45g | tomato → Carbs: 1.76, Protein: 0.41, Fat: 0.09, Fiber: 0.8, Energy: 9.4 | oil → 2'tsp = 10g | oil → Carbs: 0, Protein: 0, Fat: 10, Fiber: 0, Energy: 90",,,,,,Wrap & Roll,,,,,,,,,,,,,,,,,"Avocado
Roti
Onion
Tomato
Oil","1
1
65'g
45'g
2'tsp",,Numbers,360gm,9.69,1.91,9.84,4.39,134.97
d7b14e21-d76a-4818-a4c1-73f8309edf6a,Ghooghni/Ghugni,"{""1 cup dried yellow peas (ghugni or vatana), soaked overnight or for at least 6 hours"",""2 tablespoons vegetable oil"",""1 medium-sized onion, finely chopped"",""1-2 green chilies, finely chopped (adjust to your spice preference)"",""1 teaspoon ginger-garlic paste"",""1/2 teaspoon turmeric powder"",""1 teaspoon cumin powder"",""1 teaspoon coriander powder"",""1/2 teaspoon red chili powder (adjust to your spice preference)"",""Salt to taste"",""2 cups water"",""Tamarind chutney or tamarind pulp (for garnishing)"",""Chopped cilantro and chopped onions (for garnishing)"",""Lemon wedges (for garnishing)"",""Chopped green chilies (for garnishing)""}","1 cup dried yellow peas (ghugni or vatana)
 soaked overnight or for at least 6 hours
2 tablespoons vegetable oil
1 medium-sized onion
 finely chopped
1-2 green chilies
 finely chopped (adjust to your spice preference)
1 teaspoon ginger-garlic paste
1/2 teaspoon turmeric powder
1 teaspoon cumin powder
1 teaspoon coriander powder
1/2 teaspoon red chili powder (adjust to your spice preference)
Salt to taste
2 cups water
Tamarind chutney or tamarind pulp (for garnishing)
Chopped cilantro and chopped onions (for garnishing)
Lemon wedges (for garnishing)
Chopped green chilies (for garnishing)",,"Yellow Peas - 200'g
Vegetable Oil - 2'tbsp
Onion - 1
",3.5,1.5 Cup,138.45,43.23,33.12,47.24,925.35,2.00,264.4,"yellow peas → direct: 200g | yellow peas → Carbs: 128.7, Protein: 41.58, Fat: 2.98, Fiber: 43.56, Energy: 613.8 | vegetable oil → 2'tbsp = 30g | vegetable oil → Carbs: 0, Protein: 0, Fat: 29.99, Fiber: 0, Energy: 264.6 | onion → 1 × 150g = 150g | onion → Carbs: 9.75, Protein: 1.65, Fat: 0.15, Fiber: 3.68, Energy: 46.95",,,,,,Curry,,,,,,,,,,,,,,,,,"Yellow Peas
Vegetable Oil
Onion","200'g
2'tbsp
1",,Medium bowl,200ml,19.78,6.18,4.73,6.75,132.19
d7bd61d4-ac85-41f3-a0e9-ce5af7ad7c71,Garden Fresh Salad,"{""Tomato - 1/3 cup"",""Onion - 1/4 cup"",""Red Capsicum - 1"",""Yellow Capsicum - 1"",""Lettuce - 1/4 cup"",""Broccoli - 1"",""Cucumber - 1"",""Purple Cabbage - 1"",""Corn - 1/2 cup"",""Peas - 1/2 cup"",""(Optional) Oregano - 1/2 tsp"",""Black Pepper - 1/4 tsp"",""Cumin Powder - 1/4 tsp"",""Lemon Juice - 1 tsp"",""Salt - 1/4 tsp or as per taste""}","Tomato - 1/3 cup
Onion - 1/4 cup
Red Capsicum - 1
Yellow Capsicum - 1
Lettuce - 1/4 cup
Broccoli - 1
Cucumber - 1
Purple Cabbage - 1
Corn - 1/2 cup
Peas - 1/2 cup
(Optional) Oregano - 1/2 tsp
Black Pepper - 1/4 tsp
Cumin Powder - 1/4 tsp
Lemon Juice - 1 tsp
Salt - 1/4 tsp or as per taste",,"Tomato - 60'g
Onion - 40'g
Capsicum - 250'g
Lettuce - 10'g
Broccoli - 1
Cucumber - 1
Corn - 75'g
Peas - 70'g",2,1 medium bowl (150-200 gm),40.49,13.26,2.08,30.92,232.46,2.00,116.2,"tomato → direct: 60g | tomato → Carbs: 2.34, Protein: 0.54, Fat: 0.12, Fiber: 1.06, Energy: 12.54 | onion → direct: 40g | onion → Carbs: 2.6, Protein: 0.44, Fat: 0.04, Fiber: 0.98, Energy: 12.52 | capsicum → direct: 250g | capsicum → Carbs: 6.25, Protein: 2.5, Fat: 0, Fiber: 8, Energy: 35 | lettuce → direct: 10g | lettuce → Carbs: 0.3, Protein: 0.09, Fat: 0.01, Fiber: 0.18, Energy: 1.67 | broccoli → 1 × 82.5g = 82.5g | broccoli → Carbs: 5.45, Protein: 2.31, Fat: 0.33, Fiber: 2.81, Energy: 33.99 | cucumber → 1 × 200g = 200g | cucumber → Carbs: 4.4, Protein: 1.2, Fat: 0.4, Fiber: 4.3, Energy: 24.8 | corn → direct: 75g | corn → Carbs: 14.25, Protein: 2.4, Fat: 0.9, Fiber: 9.17, Energy: 74.7 | peas → direct: 70g | peas → Carbs: 4.9, Protein: 3.78, Fat: 0.28, Fiber: 4.42, Energy: 37.24",,0,Medium,Medium,,Light Salad,Salad,Veggies,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,0,,"Tomato
Onion
Capsicum
Lettuce
Broccoli
Cucumber
Corn
Peas","60'g
40'g
250'g
10'g
1
1
75'g
70'g",,Katori,150gm,13.50,4.42,0.69,10.31,77.49
d815b82e-90f3-40fe-a3a4-62d632d33e8a,Pineapple Slush,"{""1/2 cup Pineapple (chopped)"",""Juice of 1/2 Lemon"",""1/2 cup Ice"",""1 cup Water (or as required)""}","1/2 cup Pineapple (chopped)
Juice of 1/2 Lemon
1/2 cup Ice
1 cup Water (or as required)",,Pineapple - 80'g,1,1 Cup,10.48,0.4,0.08,2.78,44.56,1.00,44.6,"pineapple → direct: 80g | pineapple → Carbs: 10.48, Protein: 0.4, Fat: 0.08, Fiber: 2.78, Energy: 44.56",,0,Medium,Low,,Juice,Fruit,Pineapple,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,,Summer,,1,,Pineapple,80'g,,Glass,200ml,5.24,0.20,0.04,1.39,22.28
d82036e0-79a8-4a61-aeb8-f14b20d355c1,Hummus,"{""Chickpeas: 1 cup (cooked)"",""Lemon Juice: 1 tsp"",""Cumin Powder: 1/2 tsp"",""Olive Oil: 1 tsp"",""Salt: as per taste"",""Curd (Yogurt): 1 tsp"",""Garlic: 2 cloves"",""Water: 1/2 cup""}","Chickpeas: 1 cup (cooked)
Lemon Juice: 1 tsp
Cumin Powder: 1/2 tsp
Olive Oil: 1 tsp
Salt: as per taste
Curd (Yogurt): 1 tsp
Garlic: 2 cloves
Water: 1/2 cup",,"Chickpea - 60'g
Olive Oil - 1'tsp
Curd - 1'tsp",3,2 tbsp,38.03,12.48,8.76,0,280.93,3.00,93.6,"chickpea → direct: 60g | chickpea → Carbs: 37.8, Protein: 12.3, Fat: 3.6, Fiber: 0, Energy: 232.8 | olive oil → 1'tsp = 5g | olive oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45 | curd → 1'tsp = 5g | curd → Carbs: 0.24, Protein: 0.18, Fat: 0.17, Fiber: 0, Energy: 3.13",,0,Hard,High,,Dip,spread,Chickpea,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,0,,"Chickpea
Olive Oil
Curd","60'g
1'tsp
1'tsp",,Tbsp,15gm,84.51,27.73,19.47,0.00,624.29
